name,lon,lat,pop
449+NEELY+RD,-85.89,33.18,13235
6532+COUNTY+ROAD+82,-85.55,33.42,22722
4236+COUNTY+ROAD+11,-85.66,33.54,14910
36280+SOUTH+SASABE+ROAD,-111.59,31.58,1047279
GUVO+CELL+SITE+MILE+POST+19+ALONG+RT1,-112.57,32.06,1047279
LITTLE+TUCSON++CELL+SITE+MILE+POST+119.3+ALONG+HIGHWAY+86,-111.79,31.93,1047279
HICKIWAN+SITE+MP43.4+ALONG+RT+34.+NORTH,-112.47,32.37,1047279
SAN+VICENTE+CELL+SITE+MILE+POST+130.9+ALONG+HIGHWAY+86,-111.64,32.02,1047279
%28QUIJOTOA+RIDGE%29+TOP+QUIJOTOA+MOUNTAIN%3B+22+MI+NW+OF+SELLS+3.0+MILES+S,-112.16,32.13,1047279
SOUTH+KOMELIC+CELL+SITE+MILE+POST+11.6+ALONG+RT.+19,-111.78,31.72,1047279
GREATERVILLE+CELL+SITE%3A+13120+SINGING+VALLEY+ROAD,-110.72,31.8,1047279
MILE+POST+0+AT+BEGINNING+OF+RT+1,-112.55,31.82,1047279
%28SANTA+ROSA+SITE%29+NW+CORNER+OF+HWY+15+AND+BOARDING+SCHOOL+RD,-112.06,32.35,1047279
APPROXIMATELY+6.9+MILES+SOUTHEAST+OF,-104.22,46.27,2846
APPROXIMATELY+3.6+MILES+SOUTHWEST+OF,-104.45,46.56,2846
APPROXIMATELY+.5+MILE+NORTH+OF,-104.55,45.9,1252
36.60+MILES+EAST+OF+MILES+CITY,-105.09,46.43,11402
181+ISMAY+ROAD+SOUTH,-104.8,46.4,2846
11+EAST+MONTANA+AVENUE+BAKER.+MT+59313,-104.28,46.37,2846
624+GEORGETOWN+RD,-80.43,40.8,163929
OFF+RTE+70,-80.42,40.12,206865
FREEMAN+FALLS+ROAD,-79.44,40.15,348899
PEACH+HOLLOW+ROAD,-79.28,40.34,348899
LEGISLATIVE+ROUTE+64262,-79.36,40.42,348899
3700+SANDY+HILL+ROAD,-79.92,40.67,1216045
RD+1+BOX+147AA,-79.51,40.51,348899
WHIPPERILL+ROAD,-80.51,40.4,206865
SHANNON+CREEK+ROAD,-79.08,40.36,348899
OFF+SCHOOL+COURT+ROAD+%28+TOWNSHIP+ROAD+340+ALONG+PAINTES+LANE,-80.47,40.27,206865
GOODHILL+ROAD,-80.18,40.01,206865
201+FREEPORT+ROAD,-79.7,40.67,1216045
5186+SHEARERBURG+ROAD,-79.65,40.62,348899
1735+SHENANGO+ROAD,-80.37,40.84,163929
NEAR+971+OLD+MILL+CREEK+ROAD,-80.46,40.57,163929
47+HIGH+STREET,-80.01,40.0,206865
134+TOWER+STREET,-80.29,40.8,163929
103+GRANDVIEW+AVENUE,-80.48,40.65,163929
FORBES+FORREST,-79.2,40.12,348899
300+NE.+2ND+ST.,-80.1,26.32,1952778
7341+LOX+RD,-80.23,26.33,1952778
2639+N+RIVERSIDE+DR,-80.08,26.26,1952778
2715+NORTH+OCEAN+BLVD,-80.1,26.16,1952778
1140+SEABREEZE+BLVD,-80.11,26.11,1952778
401+69TH+STREET,-80.12,25.85,2716940
3100+COLLINS+AVENUE,-80.12,25.81,2716940
19201+COLLINS+AVENUE,-80.12,25.95,2716940
100+FAIRWAY+DRIVE,-80.11,26.32,1952778
50+SE+20TH+AVE.,-80.08,26.31,1952778
10495+SW+248+STREET,-80.36,25.54,2716940
39255+SW+217TH+AVENUE,-80.54,25.4,2716940
12A+SOUTH+US+HIGHWAY+41,-80.82,25.76,2716940
22953+US+HIGHWAY+27,-80.54,26.34,1496770
42660+CARD+SOUND+RD,-80.4,25.33,2716940
41590+SW+CARD+SOUND+RD,-80.44,25.38,2716940
MILE+MARKER+53+INTERSTATE+I75,-80.83,26.18,1952778
1121+CRANDON+BLVD.,-80.16,25.68,2716940
EVERGLADES+NATL+PARK,-80.92,25.15,74228
1600+SOUTH+FEDERAL+HWY,-80.11,26.21,1952778
6501+SW+360TH+ST,-80.35,25.43,2716940
APPROXIMATELY+7.7+MILES+SOUTHEAST+OF+RICHEY,-104.94,47.57,8613
APPROXIMATELY+21.76+KM+SOUTHEAST+OF+CIRCLE,-105.39,47.28,1664
7.9+MI.+N+OF+LAMBERT.+MT+ON+CR+328,-104.64,47.8,10803
6.5+MILES+SOUTH+OF+VIDA.+MT+ON+MONTANA+STATE+HWY.13,-105.5,47.74,1664
106+ELK+AVENUE+EAST,-105.07,47.64,8613
26+MILES+NW+OF+TERRY.+MT+ON+SHEEP+MOUNTAIN,-105.73,47.04,1077
137+SENOIA+RD,-84.6,33.43,114421
3048+COWN+RD,-83.83,33.83,94593
25+FIRETOWER+RD,-83.91,33.55,111744
2120+HWY+54+WEST,-84.51,33.45,114421
8301+CEDAR+MT+RD,-84.77,33.75,146343
WILLIAMS+ROAD,-84.62,33.53,1063937
152+US+HWY29,-83.98,33.96,936250
RTE+1+ENGLAND+CHAPEL+RD,-84.04,33.29,24936
2466+OLD+HAMILTON+RD,-83.92,34.07,936250
1223+MACLAND+RD,-84.79,33.92,168667
TOWER+RD+OFF+RT+20,-84.16,34.24,244252
621+CLOVER+DR,-83.74,33.67,94593
160+E+GREENWOOD+RD,-84.19,33.43,234561
10095+CREEL+RD,-84.71,33.62,1063937
BAKER+ROAD,-84.65,34.08,760141
11057+TARA+BLVD,-84.33,33.46,292256
162+GEORGIA+AVENUE+WEST,-84.46,33.45,114421
3103+CUMMING+HWY,-84.44,34.24,258773
45+8TH+ST+NE,-84.39,33.78,1063937
7132+MADDOX+RD,-84.1,33.74,759297
1100+JOHNSON+FERRY+RD.,-84.35,33.91,1063937
479+EDGE+ROAD,-84.91,33.72,119992
%28PEACHTREE+CITY-ALLTEL+SITE%29+103+LINE+CREEK+CIRCLE,-84.6,33.4,114421
9901+MINERAL+ROAD,-105.12,40.09,326196
WADLEY.+13891+QUEBEC,-104.91,39.95,517421
BALD+MOUNTAIN,-104.84,39.14,351154
LARKSPUR+RERAD,-104.9,39.22,351154
BOULDER+COW.+1001+LEE+HILL+RD.,-105.28,40.06,326196
ELECTRONICS+SITE+MT.+THORODEN+NEAR+WONDERVU,-105.42,39.89,6243
CASTLE+ROCK,-104.87,39.43,351154
PEORIA+RERAD,-104.09,39.66,656590
STRASBURG+RERAD,-104.28,39.72,656590
POISON+SPRINGS+RERAD,-103.92,39.78,517421
10+MILES+NORTH+NORTHEAST+OF,-104.79,39.51,351154
WATKINS+RERAD+33070+E.+HWY+36,-104.58,39.75,656590
2+MILES+SOUTH+BY+SOUTHWEST+OF,-105.33,39.6,582881
22221-A+EAST+88TH+AVENUE,-104.73,39.86,517421
ASPEN+PARK+26755+LIGHT+LANE,-105.29,39.53,582881
11725+MURRAY+AVENUE,-82.8,27.88,974996
304+E+TERRACE+DR,-82.12,28.04,1471968
1086+COWART+ROAD,-82.1,27.96,1471968
400+EAST+HARRISON+AVENUE,-82.75,28.14,974996
12622+A+PARK+ROAD,-82.81,27.84,974996
10550+FT.+KING+RD.,-82.2,28.31,553947
3201+VALROY+RD,-82.44,27.66,1471968
620+49TH+STREET+S.,-82.7,27.76,974996
7100+SUNSET+WAY,-82.75,27.74,974996
12525+GLADWIN+AVENUE,-82.61,28.4,553947
11830+ULMERTON+ROAD,-82.8,27.89,974996
3007+ALTERNATE+HWY+19+NORTH,-82.77,28.1,974996
42160+US+HIGHWAY+19+NORTH,-82.74,28.16,974996
8323+CORPRATE+WAY,-82.68,28.26,553947
1621+GULF+BLVD.,-82.84,27.94,974996
16731+BACHMAN+AVENUE,-82.66,28.4,553947
20718+U.S.+HWY+301+N,-82.18,28.46,553947
4646+VALROY+ROAD,-82.5,27.65,1471968
3115+WILLOW+RD,-82.36,27.66,1471968
9451+STATE+RD+64+WEST,-82.04,27.48,26937
6935+ELWOOD+RD,-82.14,28.26,553947
10307+SOUTH+COUNTY+ROAD+39,-82.15,27.85,1471968
2222+LIGHTNING+ROD+LANE,-82.15,28.11,1471968
14651+NORTH+21ST+STREET,-82.21,28.37,553947
30351+JOHNSTON+STREET,-82.32,28.41,553947
17709+US+HIGHWAY+41,-82.47,28.42,553947
18916+TITUS+ROAD,-82.61,28.43,553947
115+1ST+AVENUE,-82.72,27.69,974996
23295+CIELO+VISTA+ROAD,-98.64,29.66,2003554
41471+FARM+MARKET+3159,-98.29,29.83,156209
15417+HIGHWAY+90+EAST,-97.74,29.65,166847
16304+I-35+SOUTH,-98.71,29.26,2003554
710+BAKER+ROAD,-97.77,29.62,166847
1320+OLD+LEHMAN+ROAD,-97.9,29.69,166847
19652+SOUTH+STATE+HIGHWAY+123,-97.95,29.43,166847
14030+SOUTH+HIGHWAY+181,-98.33,29.28,2003554
560+WHITE+BROOK+TRAIL,-98.45,29.81,156209
21110+CAMPBELLTON+ROAD,-98.44,29.21,2003554
12150+LOOP+107,-98.25,29.37,2003554
18970+STATE+HWY+16+NORTH,-98.78,29.62,2003554
17290+FM+306,-98.2,29.91,156209
426+VOGES,-98.12,29.83,156209
1297+ZETA,-98.79,29.42,2003554
24643+SOUTH+US+HIGHWAY+281,-98.48,29.16,2003554
12030+HWY+64,-89.66,35.22,937166
44+SOUTH+BYHALIA+ROAD,-89.69,35.04,937166
1995+HIGHWAY+51+SOUTH,-89.68,35.54,61599
7640+HWY+178,-89.86,34.98,184945
7325+HWY+61+N,-90.15,34.97,184945
OLD+HIGHWAY+51+N,-90.0,34.84,184945
106+AFCO+ROAD,-90.19,35.17,47955
2325+SIMMONS+ROAD,-89.89,35.4,61599
3160+FORREST+HILL+-+IRENE+RD.,-89.76,35.06,937166
762+FAULKNER+ROAD,-89.77,35.45,61599
7380+OLD+MILLINGTON+ROAD,-89.93,35.33,937166
31+WALLACE+ROAD,-90.23,35.29,47955
1658+ST.+HWY+118,-90.45,35.28,47955
2935+TOWER+HILL+ROAD,-71.46,41.5,125577
247+NORTH+ROAD,-71.78,41.49,125577
MINTURN+RD,-71.26,41.68,48479
100+OCEAN+AVE,-71.57,41.17,125577
280+VICTORY+HWY,-71.69,41.64,164292
95+SAYLE+HILL+RD,-71.52,41.97,638931
212+HARTFORD+PIKE,-71.78,41.85,638931
7+FALCO+CIRCLE,-71.82,41.39,125577
401+WALCOTT+AVE,-71.37,41.88,638931
2760+WALLEM+LAKE+RD,-71.76,42.01,638931
330+WOOD+STREET,-71.27,41.67,48479
54+ALGONQUIN+LANE,-71.76,41.97,638931
10+MILES+N+OF+I-80+AT+EXIT+70,-112.8,40.85,72259
16500+SOUTH+2200+WEST,-111.94,40.45,1160437
1661+EAST+13200+SOUTH,-111.84,40.51,1160437
6924+WEST+10200+SOUTH,-112.06,40.57,1160437
SW1%2F4+S26+T2S+R3E+-+GUARDSMAN+PASS+ROAD,-111.57,40.62,1160437
11400+SOUTH+1700+EAST,-111.84,40.54,1160437
1151+WEST+850+NORTH,-111.9,40.93,355481
7697+SOUTH+7087+WEST,-111.82,40.09,3205958
7697+SOUTH+7087+WEST,-111.82,40.09,636235
3+MILES+WEST+OF+STOCKTON+HWY+36,-112.41,40.46,72259
TRANSLATOR+HILL,-114.04,40.74,72259
10798+EAST+OLD+HIGHWAY+40,-113.79,40.73,72259
US+ARMY+DUGWAY+PROVING+GROUNDS,-112.74,40.22,72259
DUGWAY+PROVING+GROUND%2F+BLDG+5450,-113.01,40.36,72259
3930+EAST+2900+SOUTH,-111.85,41.21,260213
6410+EMMIGRATION+CANYON+ROAD,-111.72,40.77,1160437
3930+E+2900+S+-+ABOVE+TOP+OF+SKI+LIFT,-111.86,41.2,260213
7978+WEST+OLD+U.S.+40,-113.31,40.72,72259
ATOP+RED+MOUNTAIN.+ALONG+HIGHWAY+150.+0.5+MILE+WEST+OF+MUSCODA,-86.94,33.38,658573
1%2F8+MI.+S+OF+I-59.+3%2F4+MI.+E+OF+SPRINGVILLE+EXIT,-86.45,33.77,89512
HIGHWAY+280+EAST,-86.66,33.4,217702
HIGHWAY+11,-86.77,33.29,217702
2.2+MILES+SW+OF+HWY+174+NEAR+COOK+SPRINGS,-86.42,33.61,89512
GLENN+CHAPEL+ROAD,-86.81,33.69,658573
US+HIGHWAY+78.+2+MILES+SE+OF+GRAYSVILLE,-86.95,33.61,658573
104+SHELL+LANE,-86.26,33.61,89512
112+MEDICAL+PARK+DRIVE,-86.67,33.6,658573
3701+LOOP+RD,-86.29,33.91,89512
515+INTHAWOODS+CIRCLE,-86.52,33.69,89512
.7+MILES+W+OF+INTERSECTION+SR+5+%26+I-78.+6.0+MILES+ESE+OF,-87.15,33.81,63521
.1+MILES+WEST+OF+U.S.+HWY+78,-86.98,33.69,658573
HIGHWAY+16,-86.8,33.13,217702
ELFRETH+JOHNSON+ROAD,-86.72,33.67,658573
ABBOT+SPRINGS+ON+RT.+280,-86.48,33.36,217702
EIGHT+ACRE+ROCK+RD+.5+MI+N+OF+I-59,-87.21,33.22,209355
GADSDEN+ON+SCENIC+HWY,-86.07,34.03,102268
ATOP+COLUMBIANA+MOUNTAIN,-86.58,33.21,217702
6953+MCASHAN+DRIVE,-87.04,33.32,658573
1942+REX+LAKE+ROAD,-86.59,33.53,658573
1755+FULTON+SPRINGS+RD,-86.8,33.21,217702
1225+CLARK+RD+W,-87.01,33.46,658573
699+HILLTOP+ROAD,-86.83,33.8,658573
ON+HILL+BY+I-59,-86.58,33.66,658573
11+21ST+AVE.+NORTHWEST,-86.69,33.64,658573
9+MI.+S.+OF+HWY.+78,-87.15,33.81,63521
1326+CHESSER+DRIVE,-86.63,33.36,217702
3858+PARKWOOD+ROAD,-86.9,33.34,658573
ATOP+RED+MTN..+ALONG+HWY.+150.+0.5+MILE+W+OF+MUSCODA,-86.94,33.38,658573
230+FRANKLIN+GAP+ROAD,-86.55,33.57,658573
.25+MI+N+OF+RT+79+4.5+MI+NW,-87.36,33.86,63521
7301+WILLIAM+HOWTON+ROAD,-87.09,33.53,658573
2501+STATE+HWY+253,-87.84,33.96,29709
GODSEY+ROAD,-87.39,34.15,23629
349+SANDERS+ROAD,-74.68,42.97,49221
349+PINNACLE+RD,-74.01,42.62,305506
264+HORNING+ROAD,-74.49,42.91,49221
1565+KANIA+ROAD,-74.06,43.0,229863
6+LEAHS+ROAD,-73.33,42.74,158714
469+WILSON+HILL+ROAD,-73.37,42.9,158714
LOSTY+ROAD+%26+SOUTHARD+ROAD,-73.38,42.54,158714
300+GEDNEY+HILL+ROAD,-73.89,42.45,305506
CAVE+MOUNTAIN,-74.26,42.28,47188
500+ORMSBEE+ROAD,-73.93,43.18,229863
163+STREET+ROAD,-74.11,42.69,305506
2837+DUANESBURG+CHURCHES+ROAD,-74.18,42.8,155299
3017+US+ROUTE+20,-73.58,42.51,158714
LEBARRON+ROAD,-73.39,42.86,158714
WILTON+ROAD,-73.78,43.15,229863
40+NOLAN+ROAD,-73.66,43.27,229863
441+FIRETOWER+ROAD,-73.46,42.61,158714
2089+ROUTE+29,-74.03,43.06,229863
OAK+MTN+DR.,-74.36,43.52,4416
1160+PAYNE+RD,-86.56,36.58,191283
255+HIX+LN,-86.43,36.41,191283
1150+INCINERATOR+RD.,-86.91,35.79,238412
398-D+CHIMNEY+HILL+ROAD,-86.91,36.07,694144
4+MI.+NNE+ON+SAWYER+RD.,-86.84,35.98,238412
1694+OLD+COLUMBIA+RD,-87.34,36.05,53948
3944+BETHLEHAM+ROAD,-86.74,36.49,71813
1101+RIVER+RD,-87.08,36.27,40667
4012+DOBBINS+PLACE,-86.38,36.56,191283
4495+WILLIAM+WOODARD+ROAD,-86.87,36.53,71813
2150+GAMBLE+HOLLOW+ROAD,-87.38,36.28,53948
140+POND+RD,-87.4,36.09,53948
3696+ANNELLE+DRIVE,-86.4,35.77,332285
708+TWIN+OAKS+DR,-86.34,35.84,332285
2355-D+SAULISBURY+ROAD,-86.13,36.18,144657
5470+FRANKLIN+RD,-86.38,36.16,144657
1080+CAIRO+BEND+RD,-86.41,36.26,144657
1688+SMITH+HOLLOW+ROAD,-86.16,36.07,144657
7351+MAMIE+LN,-87.16,35.92,238412
3052+OLD+MURFREESBORO+ROAD,-86.65,35.86,238412
2001+CHEATHAM+SPRINGS+ROAD,-86.67,35.73,332285
3801+DRAKE+ROAD,-87.18,36.52,208993
120+NEALS+COURT,-86.54,36.39,191283
3333+LEBANON+RD,-86.63,36.19,694144
1651+AIA+NORTH,-81.38,30.18,264672
I-10+%26+US+90,-82.3,30.24,29210
400+COUNTY+ROAD+204,-81.3,29.66,264672
4400+SOUTH+BEACH+BLVD,-81.39,30.25,957755
462500+MIDDLE+ROAD,-81.79,30.67,88625
865+FISH+ISLAND+RD.,-81.29,29.87,264672
ROUTE+4+BOX+1025+%28US+HWY+1%29,-81.93,30.71,88625
3095+LIPPIZAN+COURT,-81.67,30.71,88625
690+FAVER+DYKES+ROAD,-81.28,29.66,264672
407+LEVY+ROAD,-81.42,30.34,957755
2+DONDANVILLE+RD.,-81.26,29.82,264672
1353-1+HWY+301,-82.05,30.12,219252
5996+1+SR+16+W,-82.01,29.98,219252
6523-1+STATE+ROAD+21,-81.98,29.83,219252
1007+S+5TH+STREET,-81.46,30.66,88625
1417+AVERY+ROAD,-81.45,30.58,88625
BLUE+SKY+FARMS+%26+CR13,-81.48,29.76,264672
5699+US+HIGHWAY+17+SOUTH,-81.67,29.89,219252
714+NIGHTENGALE+DR,-82.04,29.79,219252
HWY+90+%26+HWY+250A,-82.41,30.21,29210
799+STATE+ROAD+206+EAST,-81.29,29.74,264672
3050+INDUSTRY+CENTER+RD,-81.38,29.9,264672
2755+PALM+VALLEY+RD,-81.39,30.13,264672
2930+SHERRY+DR.+UNIT+CT02,-81.41,30.37,957755
8843+HIGHWAY+94,-82.09,30.52,13392
2915+BRECKSVILLE+RD,-81.64,41.22,541013
1639+FROST+RD.+%28STREETSBORO%29,-81.33,41.26,162466
3346+STINSON+RD,-81.64,41.07,541013
9683+VALLEY+VIEW+RD,-81.5,41.31,541013
3612+TABS+DR,-81.48,40.96,541013
7356+STATE+ROUTE+303,-81.13,41.23,162466
777+S.+CLEVELAND+AVE.,-81.39,41.03,162466
4304+ROCK+SPRING+RD,-81.14,41.11,162466
12361+FENSTERMAKER+ROAD,-81.01,41.33,162466
1135+COUNTY+LINE+RD,-81.0,41.11,228683
1%2F2+MI+NE+OF+HUGHES+STORE+ON+RD+600+2800%27+E+OF+CR+603,-77.18,37.46,6963
.6+MI+S+OF+I64+%26+SR+618,-77.06,37.49,23091
15711+MIDLOTHIAN+TPK,-77.7,37.5,352802
9300+HOPKINS+ROAD,-77.46,37.39,352802
10366+BEAVER+BRIDGE+RD++++%28090226%29,-77.74,37.36,352802
I-295+%26+SR+10,-77.34,37.34,352802
GUM+SPRINGS+SITE+ROUTE+250+%26+THREE+CHOPT,-77.93,37.8,23753
WOODPECKER+ROAD+%26+NASH+ROAD,-77.56,37.33,352802
5145+SHANNON+HILL+RD,-78.04,37.88,23753
2407+MITCHELL+ROAD,-77.92,37.55,29652
16100+BINNS+RD+%28DOSWELL+100015148%29,-77.46,37.84,107766
7213+FOXAL+ROAD,-77.34,37.72,107766
5309+NEWTON+ROAD,-77.41,37.51,230436
7500+WEST+BROAD+STREET,-77.52,37.62,330818
2540+NEW+KENT+HIGHWAY,-77.19,37.52,23091
HWY+33,-77.68,37.82,107766
7121+MOUNT+PLEASANT+ROAD,-76.94,37.48,23091
87+LEBANON+ROAD+%28SURRY+II+100051239%29,-76.84,37.14,6422
ASHLAND+SITE+201+MACHINE+SHOP+RD,-77.47,37.82,107766
MONTPELIER+15182+CLAZEMONT+ROAD,-77.69,37.82,107766
3365+HAMS+BROWN+RD,-81.46,28.2,375751
6300+CANOE+CREEK+ROAD,-81.27,28.09,375751
3362+SOUTH+KENAVSVILLE+ROAD,-80.97,27.79,375751
3051+NARCISSUS+AVENUE,-81.3,28.82,471826
5397+ORANGE+BLVD.,-81.36,28.82,471826
26513+YATES+ROAD,-80.97,28.45,1393452
26450+EAST+COLONIAL+DRIVE+%28AKA+HWY+50%29,-80.97,28.54,1393452
721+S.+OLD+LAKE+WILSON+ROAD,-81.59,28.28,375751
2675+E.+STATE+ROAD+60,-80.91,27.71,375751
6084+N.+ORANGE+BLOSSOM+TRAIL,-81.63,28.77,1393452
12400+HARTZOG+ROAD,-81.62,28.39,1393452
1412+MORNINGSIDE+DRV+14050+E+IRLO+BRONSON+HWY,-80.86,28.09,375751
4201+N+CANOE+CREEK+ROAD,-81.19,28.02,375751
2333+CAMERON+AVENUE,-81.21,28.79,471826
4900+KELLEY+LANE,-81.38,28.13,375751
16666+MALCOLM+RD.,-81.63,28.48,1393452
3705+SOUTH+POINCIANA+BOULEVARD,-81.46,28.18,375751
915+CANOE+CREEK+ROAD,-81.08,27.9,375751
1438+SR+46,-81.13,28.75,471826
381+BLAIR+ROAD,-74.25,40.59,825062
700+COLLEGE+ROAD+EAST,-74.6,40.34,825062
PARKWAY+AND+NEW+DOVER+ROAD,-74.33,40.58,825062
1686+ENGLISHTOWN+ROAD,-74.35,40.37,825062
1171+SECOND+STREET,-74.46,40.59,825062
120+MINUE+STREET,-74.24,40.59,825062
160+BAEKELAND,-74.51,40.56,825062
300+SOUTH+RANDOLPHVILLE+ROAD,-74.47,40.56,825062
2160+OAK+TREE+ROAD,-74.38,40.58,825062
ROUTE+27+%28AKA+GREEN+SHADOW+LANE%29,-74.58,40.39,825062
22+CRANBERRY+ROAD,-74.47,40.36,825062
2070+ROUTE+35+N.,-74.28,40.47,825062
2160+OAK+TREE+ROAD,-74.38,40.58,825062
641+PLAINSBORO+ROAD,-74.58,40.33,825062
ROUTE+9,-72.8,42.44,160830
151+COLLEGE+STREET,-72.51,42.37,160830
188+STAFFORD+ROAD,-72.24,42.04,466372
CHESTER+RD,-72.95,42.21,466372
61+CONGAMOND+RD,-72.78,42.02,466372
CHAMPEAUX+ROAD,-72.14,42.13,466372
57+DEARTH+HILL+ROAD,-72.24,42.11,466372
150+SOMERS+ROAD,-72.5,42.06,466372
850+SOUTH+WESTFIELD+ST,-72.68,42.04,466372
ROUTE+36+AND+SERPENTINE+ROAD,-74.04,40.4,618795
189+ROUTE+526,-74.53,40.17,618795
55+ROUTE+34,-74.21,40.38,618795
WEST+BANGS+AVE+WEST+OF+RT+18+OVERPASS,-74.05,40.22,618795
CORNER+OF+HIGH+AND+MAIN,-74.59,40.17,618795
SEA+GIRT+AVENUE,-74.04,40.13,618795
1+SCENIC+DRIVE,-74.0,40.41,618795
METEDECONK+ROAD,-74.12,40.13,618795
55+ROUTE+34+EAST,-74.21,40.38,618795
156-160+BROADWAY,-73.98,40.3,618795
.4+MI.+EAST+OF+INTERSECTION+BRANCH+RD+%26+NEW+CANTON-STONE+TAVERN+ROAD,-74.48,40.19,618795
104+OLD+MILL+ROAD,-74.05,40.15,618795
RED+BANK+2%3A12+BROAD+STREET,-74.07,40.35,618795
RAMTOWN+SITE+88+RAMTOWN+-+GREENVILLE+ROAD,-74.15,40.12,618795
222+NE+9TH+AVENUE,-80.06,26.53,1496770
300+OCEAN+TRAIL+WAY,-80.07,26.94,1496770
604+HILLBRATH+DRIVE,-80.06,26.59,1496770
150+E+PALMETTO+PARK+RD,-80.08,26.35,1496770
640+STATE+MARKET+ROAD,-80.64,26.83,1496770
2655+NORTH+OCEAN+DRIVE,-80.04,26.78,1496770
1111+E+ATLANTIC+AVE,-80.06,26.46,1496770
7225+162ND+CT+N,-80.15,26.92,1496770
HWY98+%26+HATTON+WAY,-80.55,26.82,1496770
22953+US+HIGHWAY+27,-80.54,26.34,1496770
300+WOOLBRIGHT+RD,-80.07,26.51,1496770
11770+US+HWY+1,-80.06,26.85,1496770
11065+RANDOLF+SIDING+ROAD,-80.21,26.93,1496770
6060+SOUTHWEST+18TH+STREET,-80.14,26.33,1496770
21745+SR7%2FHWY+441,-80.2,26.35,1496770
ONE+SOUTH+COUNTY+ROAD,-80.03,26.71,1496770
1875+MCDANIELS+RANCH+ROAD,-80.98,26.43,42022
697+COUNTY+ROAD+720,-80.98,26.77,42022
4997+KILBURN+COURT,-118.78,34.19,846006
30977+CERRO+NOROESTRE+ROAD,-119.41,34.92,900202
FRASIER+MOUNTAIN,-118.97,34.77,846006
10151+OCEAN+VIEW+ROAD,-119.42,34.37,846006
2710+SOUTH+MOUNTAIN,-119.04,34.33,846006
6118+TELEGRAPH+ROAD,-118.71,34.39,846006
7535+SANTA+SUSANA+RD,-118.65,34.26,846006
3160+PAWNEE+COURT,-118.69,34.29,846006
908+VETERANS+ROAD,-87.87,30.24,223234
12504+EAST+HIGHWAY+90,-88.4,30.47,413210
3390+RIVER+ROAD,-88.12,30.46,413210
20104+COUNTY+ROAD+8,-87.68,30.33,223234
23801+GLENN+LANE,-87.62,31.03,223234
3.3+MILES+EAST+OF+JUNCTION+STATE+ROUTE+59+AND+I-10,-87.71,30.65,223234
12110+IRVINGTON-BAYOU+LABATRE+HIGHWAY,-88.25,30.44,413210
6270+WINNER+DRIVE,-88.33,30.56,413210
9115+SIXTH+STREET+SOUTH,-88.26,31.08,413210
5090-A+SEIBERT+ROAD,-88.29,30.8,413210
6550+HIGHWAY+43,-87.89,31.58,23622
33780+US+HWY+98+%2833796+A%29,-87.45,30.41,223234
69+AHN+JOHN+JOHNSTON+ROAD,-88.1,31.25,16326
60+STA-FAST+ROAD,-87.5,31.3,20733
25440+PATTERSON+ROAD,-87.59,30.62,223234
26802+PERDIDO+BEACH+BLVD.,-87.57,30.27,223234
AHN+750+HIGHWAY+43,-88.03,31.29,16326
5002+RAVEN+RD+SE,-81.0,40.53,26914
8229+OLD+CANAL+LANE,-81.16,40.7,26914
6900+RICHLAND+DRIVE,-81.48,40.77,370606
5820+DRESSLER+ROAD,-81.43,40.87,370606
136+GLENDALE+ROAD,-81.18,40.57,26914
13326+MCCALLUM+AVENUE,-81.17,40.96,370606
1500+MAHONING+AVENUE,-81.09,40.9,370606
1358+MOUNT+PLEASANT+ROAD,-81.36,40.9,370606
4250+VIOLET+STREET+SW,-81.43,40.78,370606
11529+FOURTY+CORNERS+ST,-81.57,40.84,370606
9951+BEECH+ST+NE,-81.21,40.89,370606
6906+BRINKER+ST+SW,-81.49,40.72,370606
APPROX+AT+7041+AVALON+RD,-81.18,40.68,26914
ADJACENT+PROPERTY+TO+74+EAST+GRANT+STREET,-81.1,40.91,370606
5248+BROADMORE+CIRCLE,-81.41,40.86,370606
1080+BROADWAY+AVE,-81.3,40.79,370606
%28AUGUSTA+SITE%29+8307+KENSINGTON+ROAD+NE,-81.02,40.7,26914
%28CARROLLTON%29+1139+MARE+RD,-81.09,40.6,26914
BLACK+ANGUS+FARM%3A+INTERSECTION+OF+HWY+321+%26+EDMUNDS+ROAD,-81.05,34.14,415759
EDMUNDS%3A+120+O%27DANIEL+ROAD,-81.21,33.84,298750
EASTOVER%3A+2522+OLD+EASTOVER+ROAD,-80.72,33.89,415759
SHARP%3A+10332+1%2F2+WILSON+BLVD,-80.97,34.18,415759
.3+MILE+NORTH+OF+U.S.+ROUTE+%231+%26+0.3+MILES+WEST+OF+ROUTE+169,-81.34,33.98,298750
239+TOBACCO+BARN+RD.++%28BLYTHEWOOD+-+COLUMBIA.+SC+MSA%29,-81.01,34.21,415759
KYZER+MILL+ROAD++++%28FAIRVIEW%29,-81.35,33.78,298750
%28PINE+RIDGE+SITE%29+912+FISH+HATCHERY+ROAD,-81.1,33.91,298750
130+JOSEPH+WALKER+RD,-80.86,34.13,415759
903+OLD+SALEM+CHURCH+ROAD,-81.22,34.12,415759
ROUTE+1+BOX+332,-80.71,33.95,415759
160+OLD+GATE+ROAD,-81.34,33.9,298750
208+BARR+STREET,-81.52,33.92,298750
321+LEE+ROAD,-80.92,34.16,415759
1.4+MILE+SOUTH+ON+PINE+PLAINS+ROAD,-81.04,33.86,298750
